BusStopCode RoadName    Description
24611	Tuas Rd	Bef Marinteknik
24619	Tuas Rd	Opp Marinteknik
24621	Tuas Rd	Aft Ocean Tanker
24629	Tuas Rd	Opp Ocean Tanker
24631	Gul Circle	Bef Benoi Rd
24639	Gul Circle	Aft Benoi Rd
24641	Gul Ave	W Atelier
24651	Gul Ave	Metall-Treat Ind
24671	Pioneer Rd	Hiap Teck Metal Co
24679	Pioneer Rd	Opp Hiap Teck Metal Co
24681	Pioneer Rd	Opp Jurong Insp Ctr
24689	Pioneer Rd	Jurong Insp Ctr
24691	Pioneer Rd	Aft Tuas Rd
24699	Pioneer Rd	Bef Tuas Rd
24701	Pioneer Rd	TUAS CRES STN EXIT B
24709	Pioneer Rd	TUAS CRES STN EXIT A
24711	Pioneer Rd	TUAS WEST RD STN EXIT B
24719	Pioneer Rd	TUAS WEST RD STN EXIT A
25009	Tuas West Dr	Tuas Ter
25061	Tuas Ave 9	Kyocera Chemical
25069	Tuas Ave 9	Opp Kyocera Chemical
25071	Tuas Ave 9	Opp Nissin Tpt
25079	Tuas Ave 9	Nissin Tpt
25091	Tuas Ave 12	Aft Tuas Ave 7
25099	Tuas Ave 12	Opto-Pharm
25101	Tuas Ave 1	Opp SMC Mfg
25109	Tuas Ave 1	SMC Mfg
25111	Tuas Ave 1	Aft Tuas Ave 10
25119	Tuas Ave 1	Bef Tuas Ave 10
25121	Tuas Ave 1	Aft Tuas Ave 8
25129	Tuas Ave 1	Aft Tuas Ave 6
25151	Tuas Ave 1	Mercedes-Benz Logistics
25161	Tuas Ave 1	Toyochem Ink
25169	Tuas Ave 1	Opp Galmon S'pore
25171	Tuas Ave 1	Becton Dickinson Med
25179	Tuas Ave 1	Sew-Eurodrive
25181	Tuas Ave 1	MAN Diesel
25189	Tuas Ave 1	Soon Heng Glass
25191	Tuas Ave 1	Asiatic Engrg
25199	Tuas Ave 1	Bestofire and Thermal
25201	Tuas Ave 3	Aft Tuas Rd
25209	Tuas Ave 3	Bef Tuas Rd
25219	Jln Ahmad Ibrahim	Aft Tuas Ave 2
25221	Jln Ahmad Ibrahim	Raffles Country Club
25229	Jln Ahmad Ibrahim	Crown Beverage Cans S'pore
25231	Jln Ahmad Ibrahim	Opp Asia-Pacific Brewery
25239	Jln Ahmad Ibrahim	Asia-Pacific Brewery
25249	Jln Ahmad Ibrahim	Aft Tuas West Rd
25259	Jln Ahmad Ibrahim	Bef Tuas West Dr
25269	Jln Ahmad Ibrahim	Tuas Checkpt
25321	Tuas Ave 5	YCH Distripark
25329	Tuas Ave 5	Mapletree Logistics
25331	Tuas Ave 5	Chugoku Marine Paints
25339	Tuas Ave 5	Asia Steel Welded Mesh
25341	Tuas Ave 5	ROCKWOOL
25349	Tuas Ave 5	Times Printers
25351	Tuas Ave 2	Hart Engrg Pte Ltd
25359	Tuas Ave 2	Opp Hart Engrg Pte Ltd
25361	Tuas Ave 4	Yan San Metals Pte Ltd
25369	Tuas Ave 4	Jas Metal Coatings
25371	Tuas Ave 9	Aft Tuas Ave 4
25379	Tuas Ave 9	Aft Tuas Ave 6
25381	Tuas Ave 9	WYN2000 Logistics Ctr
25389	Tuas Ave 9	Aft Tuas Ave 8
25391	Tuas West Rd	Bef Pioneer Rd
25399	Tuas West Rd	Aft Pioneer Rd
25411	Tuas West Dr	BEF TUAS TER
25419	Tuas West Dr	Aft Tuas Ter
25421	Tuas West Dr	OPP TUAS LINK STN
25429	Tuas West Dr	TUAS LINK STN
25431	Tuas West Dr	Super Continental
25439	Tuas West Dr	Opp Super Continental
25441	Tuas West Dr	Bef Pioneer Rd
25449	Tuas West Dr	Aft Pioneer Rd
25451	Tuas West Dr	Aft Tuas West St
25459	Tuas West Dr	Opp Tuas West St
25461	Tuas West Dr	Aft Tuas West Ave
25469	Tuas West Dr	Bef Tuas West Ave
25471	Tuas Link 4	Opp S'pore Epson Ind
25479	Tuas Link 4	S'pore Epson Ind
25491	Tuas Link 4	Opp Super Continental
25499	Tuas Link 4	Super Continental
25501	Tuas Ave 7	Kee Wee Hup Kee
25509	Tuas Ave 7	Opp Kee Wee Hup Kee
25511	Tuas Ave 12	Opp Michelman
25519	Tuas Ave 12	Michelman
25531	Tuas Ave 7	ST KINETICS
25539	Tuas Ave 7	FUJIFILM
25541	Tuas Ave 7	PEC
25549	Tuas Ave 7	CAST LABORATORIES
25551	Tuas Ave 8	GARMCO
25559	Tuas Ave 8	LEE WELDED MESH
25561	Tuas Sth Ave 5	INVISTA
25569	Tuas Sth Ave 5	OPP INVISTA
25571	Tuas Sth Ave 5	OPP WEST STAR
25579	Tuas Sth Ave 5	WEST STAR
25589	Tuas Ave 8	CROWN EQUIPMENT
25591	Tuas Sth Ave 4	OPP WYETH PHARMACEUTICALS
25599	Tuas Sth Ave 4	WYETH PHARMACEUTICALS
25601	Tuas Sth Ave 7	PFIZER GLOBAL
25609	Tuas Sth Ave 7	MERCK SHARP & DOHME
25611	Tuas Sth Ave 7	OPP WESTLINK TWO
25621	Tuas Sth Ave 7	STARBURST ENGRG
25631	Tuas Sth Ave 7	CONTAINER CONNECTIONS
25641	Tuas Sth Ave 9	OPP ROCHE S'PORE TECH
25651	Tuas Sth Ave 6	NOVARTIS
25661	Tuas Sth Ave 8	BEF TUAS BAY LINK
25669	Tuas Sth Ave 8	AFT TUAS BAY LINK
25671	Tuas Bay Link	BEF OFFSHORE MARINE CTR
25681	Pioneer Rd	BEF TUAS WEST AVE
25689	Pioneer Rd	AFT TUAS WEST AVE
25691	Tuas Ave 20	AFT TUAS WEST RD STN
25701	Tuas Sth Ave 5	GLAXOSMITHKLINE
25709	Tuas Sth Ave 5	EDGEN MURRAY
25711	Tuas Sth Ave 5	OPP THE INDEX
25719	Tuas Sth Ave 5	THE INDEX
25729	Tuas Sth Ave 10	ABBOTT
25741	Tuas Sth Ave 12	HALLIBURTON
25751	Tuas Sth Ave 5	BEF TUAS STH AVE 14
25761	Tuas Sth Ave 14	OPP REC S'PORE
25771	Tuas Sth Ave 14	AFT TUAS STH ST 7
25781	Tuas Sth Ave 9	OPP SLS
25791	Tuas Sth Ave 9	BEF TUAS STH AVE 10
25801	Tuas Sth Ave 9	BEF TUAS STH AVE 7
25811	Tuas Ave 12	SIEM SENG HING
25819	Tuas Ave 12	OPP BEYONICS TECHNOLOGY
25821	Pioneer Rd	TUAS AMENITY CTR
26011	Tuas Cres	Bef Tuas Ave 11
26019	Tuas Cres	PROGRESS GALVANIZING
26021	Tuas Cres	Bef Tuas Ave 13
26029	Tuas Cres	CHIA HOCK TRADING CO
26031	Tuas Cres	Hiap Seng Engrg Ltd
26039	Tuas Cres	ASIA POLYURETHANE
26041	Tuas Cres	HIAP SENG ENGRG LTD
26049	Tuas Cres	Damen Shipyard
26051	Tuas Cres	BLASTING ABRASIVES
26059	Tuas Cres	PAXOCEAN
26061	Tuas Cres	B S DEVELOPMENT
26069	Tuas Cres	Aft Tuas Ave 16
26071	Tuas Cres	UNIFINE STAR PETROCHEM
26079	Tuas Cres	Bef Tuas Loop
26081	Tuas Cres	BEF TUAS AVE 18A
26089	Tuas Cres	Bef Tuas Ave 20
26091	Tuas Ave 20	ROTARY ENGRG
26099	Tuas Ave 20	Bef Tuas Ave 13
26101	Tuas Ave 20	BASF STH EAST ASIA
26109	Tuas Ave 20	Bef Tuas Ave 11
26111	Tuas Basin Link	Tru-Marine
26121	Tuas Basin Link	Bef Tuas Amenity Ctr
26131	Tuas Basin Link	Aft Tuas Cres
26141	Tuas Ave 11	Smarty
26151	Tuas Ave 11	Opp Hempel
26161	Tuas Ave 11	3NC S'pore
26171	Tuas Ave 11	Richee Engrg
26201	Tuas West Dr	Opp MSD
26209	Tuas West Dr	MSD
26211	Tuas Sth Ave 9	Framo S'pore Pte Ltd
26221	Tuas Sth Ave 9	Opp YLS Steel
26241	Tuas Sth Ave 3	Aft Tuas Sth Ave 2
26249	Tuas Sth Ave 3	Bef Tuas Sth Ave 2
26251	Tuas Sth Ave 3	Bef Tuas Sth Ave 2
26259	Tuas Sth Ave 3	Aft Tuas Sth Ave 2
26261	Tuas Sth Ave 3	Aft Tuas Sth Ave 4
26269	Tuas Sth Ave 3	Bef Tuas Sth Ave 4
26279	Tuas Sth Ave 3	Aft Tuas Sth Ave 4
26289	Tuas Sth Ave 3	Opp Caterpillar
26299	Tuas Sth Ave 3	Bef Tuas Sth Ave 6
26311	Tuas Sth Ave 5	Aft Tuas Sth Ave 6
26321	Tuas Sth Ave 5	Bef Tuas Sth St 2
26331	Tuas Sth Ave 5	RS Components
26349	Tuas Sth Ave 4	Tuas Technology Pk
26369	Tuas Sth Ave 3	See Hup Seng
26379	Tuas Sth Ave 3	Yong Nam
26389	Tuas Sth Ave 3	Bef Tuas Sth Ave 5
26399	Tuas Sth Ave 3	Aft Tuas View Cres
26409	Tuas Sth Ave 3	Multico
26419	Tuas Sth Ave 3	Aft Tuas View Circuit
26429	Tuas Sth Ave 3	Bef Tuas Sth Ave 9
26431	Tuas Sth Ave 8	Aft Tuas Sth Ave 9
26441	Tuas Sth Ave 8	Bef Tuas Sth Ave 7
26451	Tuas Sth Ave 8	Bef Tuas Sth Ave 5
26461	Tuas Sth Ave 5	Aft Tuas Sth Ave 8
27011	Nanyang Cres	Blk 55
27021	Nanyang Cres	Hall 15
27031	Nanyang Cres	Hall 12
27041	Nanyang Cres	CP 7
27051	Nanyang Cres	NIE Lib
27061	Nanyang Dr	Opp Blk 41
27069	Nanyang Dr	Blk 41
27071	Nanyang Cres	Nanyang Crescent Hall
27091	Jln Bahar	Opp Blk 271 CP
27099	Jln Bahar	Blk 271 CP
27101	Jln Bahar	Opp Westwood Sec Sch
27109	Jln Bahar	Westwood Sec Sch
27121	Jln Bahar	Bef Nanyang Ave
27129	Jln Bahar	Opp Nanyang Ave
27131	Jurong West St 91	Blk 932
27139	Jurong West St 91	Blk 934
27141	Jurong West St 91	Blk 920
27149	Jurong West St 91	Juying Pr Sch
27159	Jurong West St 92	Blk 924
27169	Nanyang Ave	Bef Jln Bahar
27171	Nanyang Ave	Bef Lor Danau
27179	Nanyang Ave	Aft Lor Danau
27181	Nanyang Ave	PUB Sub-Stn
27189	Nanyang Ave	Opp PUB Sub-Stn
27199	Nanyang Ave	Hall 11
27209	Nanyang Ave	Hall 8
27211	Nanyang Dr	Lee Wee Nam Lib
27219	Nanyang Dr	Blk 2
27221	Nanyang Dr	Sch Of CEE
27231	Nanyang Dr	Sch Of Comm And Info
27241	Nanyang Dr	Hall 7
27251	Nanyang Dr	Innovation Ctr
27261	Nanyang Dr	Hall 4
27271	Jurong West St 91	Blk 962
27279	Jurong West St 91	Blk 953
27281	Lien Ying Chow Dr	Hall 1
27291	Lien Ying Chow Dr	Opp Hall 6
27301	Pioneer Rd Nth	Blk 978
27309	Pioneer Rd Nth	Blk 705
27311	Nanyang Dr	Hall 2
27321	Pioneer Rd Nth	Blk 949
27329	Pioneer Rd Nth	Blk 840
27331	Jurong West St 72	West Grove Pr Sch
27341	Jurong West St 72	Blk 729
27349	Jurong West St 72	Blk 745
27351	Jurong West Ave 5	Blk 715
27359	Jurong West Ave 5	Blk 817
27361	Jurong West Ave 5	Blk 710
27369	Jurong West Ave 5	Blk 834
27371	Jurong West St 75	Opp Blk 755
27379	Jurong West St 75	Blk 755
27381	Jurong West St 75	Blk 749
27389	Jurong West St 75	Gek Poh Shop Ctr
27391	Jurong West St 82	Blk 857
27399	Jurong West St 82	Bet Blks 859/860
27401	Jurong West St 81	Pioneer Sec Sch
27409	Jurong West St 81	Blk 821
27411	Jurong West St 81	Blk 844A CP
27419	Jurong West St 81	Blk 827
27421	Jurong West St 71	Blk 701
27429	Jurong West St 71	Blk 711
27431	Jurong West Ave 5	Blk 762
27439	Jurong West Ave 5	Blk 861
27441	Jurong West Ave 5	Bet Blks 757/758
27449	Jurong West Ave 5	Aft Westwood Ave
27451	Jurong West Ave 3	Bet Blks 272D/271A
27459	Jurong West Ave 3	Blk 273B
27461	Jurong West Ave 3	Opp Blk 276B
27469	Jurong West Ave 3	Blk 276B
27471	Jurong West St 23	Corporation Pr Sch
27479	Jurong West St 23	Opp Corporation Pr Sch
27501	Jurong West St 93	NTUC Health Nursing Home
27509	Jurong West St 93	Bef Yunnan Cres
27511	Jurong West St 93	Blk 974
27519	Jurong West St 93	Opp Blk 974
27521	Jurong West St 93	Blk 986 CP
27529	Jurong West St 93	Opp Blk 987A
27531	Jurong West St 91	Blk 918
27539	Jurong West St 91	Opp Blk 918
28009	Jurong Gateway Rd	Jurong East Temp Int
28011	C'wealth Ave West	Aft ITE West (Clementi)
28019	C'wealth Ave West	Aft Toh Tuck Ave
28021	Boon Lay Way	Aft Toh Tuck Ave
28029	Boon Lay Way	Bef Toh Tuck Ave
28031	Boon Lay Way	Bef The Synergy
28039	Boon Lay Way	Aft Boon Lay Sub Stn
28041	Boon Lay Way	The Synergy
28049	Boon Lay Way	Opp The Synergy
28051	Boon Lay Way	Big Box
28059	Boon Lay Way	Ng Teng Fong General Hosp
28061	Boon Lay Way	Jurong East Stn/Int
28069	Boon Lay Way	Blk 203
28071	Boon Lay Way	Blk 105
28079	Boon Lay Way	Blk 210
28081	Boon Lay Way	Blk 112
28089	Boon Lay Way	Bef Yuhua CC
28091	Boon Lay Way	Lakeside Stn
28099	Boon Lay Way	Opp Lakeside Stn
28101	Toh Tuck Ave	Opp SMRT Ulu Pandan Depot
28109	Toh Tuck Ave	SMRT Ulu Pandan Depot
28111	Jurong Rd	Aft Bt Batok Rd
28119	Jurong Rd	Bef Bt Batok Rd
28121	Jurong Rd	Opp Track 18
28129	Jurong Rd	Aft Track 18
28131	Jurong Rd	Bef Jurong Lodge 1B
28139	Jurong Rd	Aft Track 22
28141	Jurong Rd	Aft Track 22
28149	Jurong Rd	Opp Jurong Lodge 1B
28151	Jurong Rd	Bef Hong Kah Circle
28159	Jurong Rd	Aft Hong Kah Circle
28161	Jurong Rd	Bef Hong Kah Flyover
28169	Jurong Rd	Aft Hong Kah Flyover
28181	Toh Tuck Ave	Bef Toh Tuck Link
28189	Toh Tuck Ave	Aft Toh Tuck Link
28201	Jurong Gateway Rd	Opp The JTC Summit
28211	Jurong Gateway Rd	Opp Blk 135
28221	Jurong Town Hall Rd	Opp Intl Business Pk
28229	Jurong Town Hall Rd	German Ctr
28231	Jurong Town Hall Rd	Jurong Town Hall
28239	Jurong Town Hall Rd	Opp Jurong Town Hall
28241	Jurong Town Hall Rd	Opp Jurong East Lib
28249	Jurong Town Hall Rd	Jurong East Lib
28251	Jurong Town Hall Rd	S'pore Science Ctr
28259	Jurong Town Hall Rd	Opp S'pore Science Ctr
28261	Jurong Town Hall Rd	Aft S'pore Science Ctr
28269	Jurong Town Hall Rd	Blk 118
28271	Jurong Town Hall Rd	Opp Blk 114
28279	Jurong Town Hall Rd	Blk 114
28281	Jurong Town Hall Rd	Parc Oasis
28289	Jurong Town Hall Rd	Blk 228
28291	Jurong Town Hall Rd	Blk 303
28299	Jurong Town Hall Rd	Blk 253
28301	Jurong Gateway Rd	Blk 131
28309	Jurong Town Hall Rd	Intl Business Pk
28311	Jurong East Ctrl	Blk 209
28319	Jurong East Ctrl	Blk 207
28321	Jurong East Ave 1	Blk 239
28329	Jurong East Ave 1	Blk 246
28331	Jurong East Ave 1	Blk 229
28339	Jurong East Ave 1	Blk 252
28341	Boon Lay Way	Chinese Gdn Stn
28349	Boon Lay Way	Opp Chinese Gdn Stn
28351	Boon Lay Way	Opp Blk 350
28359	Boon Lay Way	Blk 350
28361	Boon Lay Way	Jurong Lake
28369	Boon Lay Way	Opp Jurong Lake
28371	Boon Lay Way	Bef Jurong West St 51
28379	Boon Lay Way	Aft Jurong West St 51
28381	Jurong West St 51	Blk 515
28389	Jurong West St 51	Opp Blk 515
28391	Jurong West St 51	Blk 501
28399	Jurong West St 51	Blk 458
28401	Jurong West Ave 1	Blk 502
28409	Jurong West Ave 1	Blk 454
28411	Jurong West St 52	Blk 526
28421	Jurong West St 52	Blk 517
28431	Jurong East Ctrl	Blk 134
28439	Jurong East Ctrl	Blk 124
28441	Jurong East Ctrl	Seventh-Day Advent Ch
28449	Jurong East Ctrl	Bef Seventh-Day Advent Ch
28451	Jurong East Ave 1	Parc Oasis
28459	Jurong East Ave 1	Opp Parc Oasis
28461	Jurong East Ave 1	Blk 347
28469	Jurong East Ave 1	Blk 316
28471	Jurong East St 32	Opp Blk 311
28481	Jurong East St 32	Blk 306
28491	Jurong East Ave 1	Opp Jurong Polyclinic
28499	Jurong East Ave 1	Jurong Polyclinic
28501	Jurong West Ave 1	Blk 490
28509	Jurong West Ave 1	Blk 422
28511	Jurong West Ave 1	Blk 463
28519	Jurong West Ave 1	Blk 425
28521	Jurong West Ave 1	Blk 457
28529	Jurong West Ave 1	Blk 441
28531	Jurong West Ave 1	Blk 536
28539	Jurong West Ave 1	Blk 538
28541	Jurong West St 42	Blk 551
28551	Jurong West St 42	Bef Penjuru Cl
28561	Jurong West St 42	Blk 402
28571	Jurong West St 42	Blk 416
28581	Jurong West St 41	Blk 491
28591	Jurong West St 41	Opp Blk 481
28601	Jurong West St 41	Yuhua Sec Sch
28611	Jurong West St 41	Opp Blk 461
28621	Jurong East Ctrl	Blk 241
28629	Jurong East Ctrl	Blk 266
28631	Toh Guan Rd	Opp Blk 288D
28639	Toh Guan Rd	Blk 288E
28641	Toh Guan Rd	Blk 284
28649	Toh Guan Rd	Blk 286A
28651	Toh Guan Rd	Opp IMM Bldg
28659	Toh Guan Rd	IMM Bldg
28661	Toh Guan Rd East	Opp Jurong East Warehse
28669	Toh Guan Rd East	Jurong East Warehse
28671	Toh Guan Rd East	Alliance Bldg
28679	Toh Guan Rd East	Hitachi Elevator Bldg
28681	Toh Guan Rd East	Toh Guan Ctr
28689	Toh Guan Rd East	Opp Toh Guan Ctr
28691	Toh Guan Rd East	Wang-Fu Ind Pte Ltd
28699	Toh Guan Rd East	Opp Uni-Tech Ctr
28701	Toh Tuck Link	Aft Old Toh Tuck Rd
28709	Toh Tuck Link	Bef Old Toh Tuck Rd
29011	Penjuru Rd	Opp Sanmina-SCI
29019	Penjuru Rd	Sanmina-SCI
29021	Penjuru Rd	Aft Jln Buroh
29029	Penjuru Rd	Bef Penjuru Cl
29031	Penjuru Rd	Aft Penjuru Pl
29039	Penjuru Rd	Bef Penjuru Wk
29041	Tg Penjuru	Ban Joo
29049	Tg Penjuru	LTH Logistics
29051	Jln Buroh	Opp Caltex S'pore
29059	Jln Buroh	Caltex S'pore
29069	Jln Buroh	Aft Pandan Rd
29071	Pandan Rd	Gas Svc Intl
29081	Pandan Rd	Franklin Offshore
29089	Pandan Rd	Swanson Plastics
29091	Pandan Rd	Opp Sia Huat
29099	Pandan Rd	Bef Sia Huat
29101	Pandan Rd	PPL Shipyard
29109	Pandan Rd	Opp PPL Shipyard
29111	Pandan Rd	Transerve
29119	Pandan Rd	Comfortdelgro Engrg
29121	Tg Penjuru	Opp Clp Intl
29129	Tg Penjuru	Clp Intl
29139	Pandan Ave	Opp Foh Foh Pte Ltd
29149	Pandan Ave	Senkee Logistics Hub
29159	Penjuru Rd	Aft Teban Gdns Cres
30011	Old Choa Chu Kang Rd	Tengah Air Base
30019	Old Choa Chu Kang Rd	Opp Tengah Air Base
30021	Old Choa Chu Kang Rd	Opp Keat Hong Camp
30029	Old Choa Chu Kang Rd	Keat Hong Camp
30031	Old Choa Chu Kang Rd	Opp Army Logistics Base
30039	Old Choa Chu Kang Rd	Army Logistics Base
30041	Old Choa Chu Kang Rd	Opp Home Team Academy
30049	Old Choa Chu Kang Rd	Home Team Academy
30051	Old Choa Chu Kang Rd	Aft Track 14
30059	Old Choa Chu Kang Rd	Opp Track 14
30081	Brickland Rd	Opp Hai Inn See Tp
30089	Brickland Rd	Aft Hai Inn See Tp
30091	Sg Tengah Rd	Chengtai Nursery
30099	Sg Tengah Rd	Opp Chengtai Nursery
31009	Old Choa Chu Kang Rd	Choa Chu Kang Rd End
31011	Jln Bahar	Aft Nanyang Ave
31019	Jln Bahar	Bef Nanyang Ave
31021	Jln Bahar	Jln Bahar Power Stn
31029	Jln Bahar	Opp Jln Bahar Power Stn
31031	Jln Bahar	Civil Defence Academy
31039	Jln Bahar	Opp Civil Defence Academy
31041	Jln Bahar	Bef Muslim Cemy Path 7
31049	Jln Bahar	Aft Chr Cemy Path 9
31051	Jln Bahar	Bef Muslim Cemy Path 1
31059	Jln Bahar	Aft Chr Cemy Path 3
31061	Lim Chu Kang Rd	Opp Lim Chu Kang Camp II
31069	Lim Chu Kang Rd	Bef Old Choa Chu Kang Rd
31071	Lim Chu Kang Rd	Aft Chinese Cemy Path 11
31079	Lim Chu Kang Rd	Opp Chinese Cemy Path 11
31081	Old Lim Chu Kang Rd	Opp HQ 5th SIB Camp I
31089	Old Lim Chu Kang Rd	HQ 5th SIB Camp I
31121	Old Choa Chu Kang Rd	Opp Chinese Cemy
31129	Old Choa Chu Kang Rd	Chinese Cemy
31131	Old Choa Chu Kang Rd	Aft Track 33
31139	Old Choa Chu Kang Rd	Bef Track 33
31141	Old Choa Chu Kang Rd	Bahai Cemy
31149	Old Choa Chu Kang Rd	Opp Bahai Cemy
31151	Old Choa Chu Kang Rd	Aft Lim Chu Kang Rd
31159	Old Choa Chu Kang Rd	Bef Lim Chu Kang Rd
31161	Old Choa Chu Kang Rd	Opp Teen Challenge
31169	Old Choa Chu Kang Rd	Teen Challenge
31171	Old Choa Chu Kang Rd	Opp Jln Berseri
31179	Old Choa Chu Kang Rd	Aft Jln Berseri
31191	Old Choa Chu Kang Rd	B26 Old Choa Chu Kang Rd
31199	Old Choa Chu Kang Rd	B25 Old Choa Chu Kang Rd
31201	Lim Chu Kang Rd	Aft Chinese Cemy Path 13
31211	Lim Chu Kang Rd	Aft Muslim Cemy Path 17
32031	Lim Chu Kang Rd	Opp Ama Keng Rd
32039	Lim Chu Kang Rd	Aft Ama Keng Rd
32041	Lim Chu Kang Rd	Opp LP 160
32049	Lim Chu Kang Rd	Aft LP 161
32051	Lim Chu Kang Rd	Aft Track 11
32059	Lim Chu Kang Rd	Opp Track 11
32061	Lim Chu Kang Rd	Opp LP 173
32069	Lim Chu Kang Rd	B26 Lim Chu Kang Rd
32071	Lim Chu Kang Rd	Aft Track 13
32079	Lim Chu Kang Rd	Opp Track 13
32081	Lim Chu Kang Rd	Sg Gedong Camp
32089	Lim Chu Kang Rd	Aft Sg Gedong Camp
32101	Lim Chu Kang Rd	Aft Murai Farmway
32109	Lim Chu Kang Rd	Bef Lor Serambi
32111	Lim Chu Kang Rd	Aft LP 93
32119	Lim Chu Kang Rd	Aft LP 96
33011	Lim Chu Kang Rd	B19 Lim Chu Kang Rd
33019	Lim Chu Kang Rd	B20 Lim Chu Kang Rd
33021	Lim Chu Kang Rd	Opp Neo Tiew Rd
33029	Lim Chu Kang Rd	Aft Neo Tiew Rd
33031	Lim Chu Kang Rd	Aft Jln Bahtera
33039	Lim Chu Kang Rd	Opp Jln Bahtera
33041	Lim Chu Kang Rd	Opp Lim Chu Kang Lane 3
33049	Lim Chu Kang Rd	Aft Lim Chu Kang Lane 3
33051	Lim Chu Kang Rd	Bef Lim Chu Kang Lane 3A
33059	Lim Chu Kang Rd	Aft Lim Chu Kang Lane 3A
34009	Lim Chu Kang Rd	Police Coast Guard
34011	Lim Chu Kang Rd	Opp Lim Chu Kang Lane 4
34019	Lim Chu Kang Rd	Aft Lim Chu Kang Lane 4
34021	Lim Chu Kang Rd	Opp Lim Chu Kang Lane 5
34029	Lim Chu Kang Rd	Bef Lim Chu Kang Lane 5
34031	Lim Chu Kang Rd	Aft Lim Chu Kang Lane 6
34039	Lim Chu Kang Rd	Bef Lim Chu Kang Lane 6
34041	Lim Chu Kang Rd	B03 Lim Chu Kang Rd
34049	Lim Chu Kang Rd	Aft Lim Chu Kang Lane 8
34051	Lim Chu Kang Rd	Aft Lim Chu Kang Lane 8
34059	Lim Chu Kang Rd	Yishun Dairy Farm
34101	Lor Rusuk	Aft Old Lim Chu Kang Rd
34109	Lor Rusuk	Aft Lim Chu Kang Rd
40011	Bt Timah Rd	LITTLE INDIA STN EXIT A
40019	Bt Timah Rd	Little India Stn
40021	Bt Timah Rd	BEF WINSTEDT RD
40029	Bt Timah Rd	Aft Makepeace Rd
40031	Bt Timah Rd	Newton FC
40039	Bt Timah Rd	Opp Newton FC
40041	Bt Timah Rd	Newton Stn Exit C
40049	Dunearn Rd	Opp Newton Stn Exit C
40051	Bt Timah Rd	Balmoral Plaza
40059	Dunearn Rd	Chancery Ct
40069	Dunearn Rd	Anglo-Chinese Sch
40071	Bt Timah Rd	Leng Kwang Baptist Ch
40079	Dunearn Rd	Chinese Intl Sch
40081	Bt Timah Rd	Stevens Stn
40089	Dunearn Rd	Opp Stevens Stn
40091	Bt Timah Rd	Bef Lewis Rd
40099	Dunearn Rd	Aft Dunkirk Ave
40101	Kg Java Rd	KK Women & Child Hosp
40109	Kg Java Rd	Opp KK Women & Child Hosp
40111	Bt Timah Rd	City Twrs
40119	Dunearn Rd	Bef Goldhill Ave
40121	Newton Rd	Opp Newton Life Ch
40129	Newton Rd	Newton Life Ch
40171	Scotts Rd	Opp Env Bldg
40179	Scotts Rd	Env Bldg
40181	Scotts Rd	Newton Stn Exit A
40189	Scotts Rd	Newton Stn Exit B
40191	Stevens Rd	Raffles Girls' Sch
40199	Stevens Rd	Opp Raffles Girls' Sch
40201	Stevens Rd	Chelsea Gdn Condo
40209	Stevens Rd	The Pines
40211	Stevens Rd	Opp Met YMCA
40219	Stevens Rd	Bef Met YMCA
40221	Stevens Rd	Opp Stevens Stn
40229	Stevens Rd	Aft Stevens Stn
40231	Whitley Rd	Raffles Town Club
40239	Whitley Rd	Aft Tanglin CC
40249	Whitley Rd	St. Joseph's Inst
40251	Lornie Rd	Aft Wallace Way
40259	Lornie Rd	Bef Wallace Way
40261	Lornie Rd	LP 52
40269	Lornie Rd	LP 57
40271	Bt Timah Rd	Opp KK Women & Child Hosp
40279	Bt Timah Rd	KK Women & Child Hosp
40301	Bt Batok West Ave 6	Blk 451A
40309	Bt Batok West Ave 6	Opp Blk 451A
40311	Bt Batok West Ave 6	Blk 439C
40351	Bt Batok West Ave 6	Blk 461C
40359	Bt Batok West Ave 6	Opp Blk 461C
40361	Bt Batok West Ave 8	Blk 438A
41011	Bt Timah Rd	NUS Bt Timah Campus
41019	Dunearn Rd	Aft Kheam Hock Rd
41021	Bt Timah Rd	Botanic Gdns Stn
41029	Dunearn Rd	Opp Botanic Gdns Stn
41031	Bt Timah Rd	Bef Crown Ctr
41041	Bt Timah Rd	Coronation Plaza
41049	Dunearn Rd	Opp Coronation Plaza
41051	Bt Timah Rd	Tan Kah Kee Stn
41061	Bt Timah Rd	Chinese High Sch
41069	Dunearn Rd	Opp Tan Kah Kee Stn
41071	Bt Timah Rd	Opp Natl JC
41079	Dunearn Rd	Natl JC
41081	Bt Timah Rd	Sixth Ave Stn
41089	Dunearn Rd	Aft Jln Naga Sari
41101	Farrer Rd	St. Margaret's Sec Sch
41109	Farrer Rd	Opp St. Margaret's Sec Sch
41111	Farrer Rd	Lutheran Twrs
41119	Farrer Rd	Opp Lutheran Twrs
41121	Adam Rd	S'Pore Bible Coll
41129	Adam Rd	Opp S'Pore Bible Coll
41131	Adam Rd	Opp The Japanese Assn
41139	Adam Rd	Aft The Japanese Assn
41141	Adam Rd	Bef SICC
41149	Adam Rd	Opp SICC
41151	Lornie Rd	Aft SICC
41159	Lornie Rd	Aft Lornie Wk
42011	Bt Timah Rd	Sixth Ave Ctr
42019	Dunearn Rd	Opp Sixth Ave Stn
42021	Bt Timah Rd	Aft Maple Ave
42029	Dunearn Rd	Aft Swiss Club Rd
